Time;Command;AffectedRows;ElapsedTime
2018.04.10_12:52:11;DML_INSERT;60000;23062
2018.04.10_12:52:34;DML_INSERT;60000;23167
2018.04.10_12:52:58;DML_INSERT;60000;22763
2018.04.10_12:53:21;DML_INSERT;60000;22902
2018.04.10_12:53:45;DML_INSERT;60000;23114
2018.04.10_12:54:08;DML_INSERT;60000;22442
2018.04.10_12:54:30;DML_INSERT;60000;22261
2018.04.10_12:54:53;DML_INSERT;60000;22246
2018.04.10_12:55:16;DML_INSERT;60000;22734
2018.04.10_12:55:41;DML_INSERT;60000;24061
2018.04.10_12:56:03;DML_INSERT;60000;22100
2018.04.10_12:56:27;DML_INSERT;60000;23069
2018.04.10_12:56:50;DML_INSERT;60000;22195
2018.04.10_12:57:12;DML_INSERT;60000;22159
2018.04.10_12:57:35;DML_INSERT;60000;21918
2018.04.10_12:57:57;DML_INSERT;60000;21735
2018.04.10_12:58:20;DML_INSERT;60000;22790
2018.04.10_12:58:44;DML_INSERT;60000;23647
2018.04.10_12:59:08;DML_INSERT;60000;23078
2018.04.10_12:59:31;DML_INSERT;60000;22964
2018.04.10_12:59:54;DML_INSERT;60000;22179
2018.04.10_13:00:17;DML_INSERT;60000;21917
2018.04.10_13:00:42;DML_INSERT;60000;24685
2018.04.10_13:01:04;DML_INSERT;60000;21996
2018.04.10_13:01:27;DML_INSERT;60000;22020
2018.04.10_13:01:49;DML_INSERT;60000;21778
2018.04.10_13:02:11;DML_INSERT;60000;21691
2018.04.10_13:02:34;DML_INSERT;60000;22505
2018.04.10_13:02:57;DML_INSERT;60000;21768
2018.04.10_13:03:20;DML_INSERT;60000;22588
2018.04.10_13:03:43;DML_INSERT;60000;22976
2018.04.10_13:04:06;DML_INSERT;60000;22611
2018.04.10_13:04:30;DML_INSERT;60000;23488
2018.04.10_13:04:54;DML_INSERT;60000;22972
2018.04.10_13:05:17;DML_INSERT;60000;23223
2018.04.10_13:05:41;DML_INSERT;60000;23422
2018.04.10_13:06:04;DML_INSERT;60000;21796
2018.04.10_13:06:27;DML_INSERT;60000;22405
2018.04.10_13:06:49;DML_INSERT;60000;21849
2018.04.10_13:07:12;DML_INSERT;60000;22214
2018.04.10_13:07:34;DML_INSERT;60000;22335
2018.04.10_13:07:56;DML_INSERT;60000;21583
2018.04.10_13:08:19;DML_INSERT;60000;22467
2018.04.10_13:08:43;DML_INSERT;60000;23403
2018.04.10_13:09:05;DML_INSERT;60000;21711
2018.04.10_13:09:28;DML_INSERT;60000;21814
2018.04.10_13:09:51;DML_INSERT;60000;22753
2018.04.10_13:10:14;DML_INSERT;60000;22239
2018.04.10_13:10:37;DML_INSERT;60000;22797
2018.04.10_13:10:59;DML_INSERT;60000;21878
2018.04.10_13:11:23;DML_INSERT;60000;23079
2018.04.10_13:11:46;DML_INSERT;60000;22307
2018.04.10_13:12:08;DML_INSERT;60000;22151
2018.04.10_13:12:32;DML_INSERT;60000;22658
2018.04.10_13:12:54;DML_INSERT;60000;22409
2018.04.10_13:13:18;DML_INSERT;60000;22550
2018.04.10_13:13:40;DML_INSERT;60000;22427
2018.04.10_13:14:03;DML_INSERT;60000;22113
2018.04.10_13:14:27;DML_INSERT;60000;23939
2018.04.10_13:14:52;DML_INSERT;60000;23741
2018.04.10_13:15:15;DML_INSERT;60000;22421
2018.04.10_13:15:40;DML_INSERT;60000;24904
2018.04.10_13:16:02;DML_INSERT;60000;21799
2018.04.10_13:16:27;DML_INSERT;60000;23863
2018.04.10_13:16:50;DML_INSERT;60000;22448
2018.04.10_13:17:12;DML_INSERT;60000;21831
2018.04.10_13:17:34;DML_INSERT;60000;22006
2018.04.10_13:17:57;DML_INSERT;60000;21818
2018.04.10_13:18:20;DML_INSERT;60000;23266
2018.04.10_13:18:43;DML_INSERT;60000;22229
2018.04.10_13:19:07;DML_INSERT;60000;23062
2018.04.10_13:19:30;DML_INSERT;60000;22645
2018.04.10_13:19:53;DML_INSERT;60000;22113
2018.04.10_13:20:15;DML_INSERT;60000;21898
2018.04.10_13:20:39;DML_INSERT;60000;23453
2018.04.10_13:21:02;DML_INSERT;60000;22295
2018.04.10_13:21:24;DML_INSERT;60000;22179
2018.04.10_13:21:47;DML_INSERT;60000;22037
2018.04.10_13:22:09;DML_INSERT;60000;22203
2018.04.10_13:22:32;DML_INSERT;60000;21866
2018.04.10_13:22:54;DML_INSERT;60000;21996
2018.04.10_13:23:17;DML_INSERT;60000;22301
2018.04.10_13:23:41;DML_INSERT;60000;23046
2018.04.10_13:24:04;DML_INSERT;60000;22619
2018.04.10_13:24:27;DML_INSERT;60000;23285
2018.04.10_13:24:52;DML_INSERT;60000;24060
2018.04.10_13:25:15;DML_INSERT;60000;22559
2018.04.10_13:25:40;DML_INSERT;60000;24563
2018.04.10_13:26:06;DML_INSERT;60000;25355
2018.04.10_13:26:30;DML_INSERT;60000;23812
2018.04.10_13:26:53;DML_INSERT;60000;22735
2018.04.10_13:27:16;DML_INSERT;60000;22599
2018.04.10_14:54:51;DML_DELETE;6000000;32558
2018.04.10_14:55:48;DML_INSERT;70000;27293
2018.04.10_14:56:16;DML_INSERT;70000;27668
2018.04.10_14:56:45;DML_INSERT;70000;28513
2018.04.10_14:57:14;DML_INSERT;70000;28905
2018.04.10_14:57:46;DML_INSERT;70000;30789
2018.04.10_14:58:13;DML_INSERT;70000;26683
2018.04.10_14:58:41;DML_INSERT;70000;27742
2018.04.10_14:59:08;DML_INSERT;70000;26415
2018.04.10_14:59:36;DML_INSERT;70000;26955
2018.04.10_15:00:04;DML_INSERT;70000;27714
2018.04.10_15:00:33;DML_INSERT;70000;28039
2018.04.10_15:01:00;DML_INSERT;70000;26767
2018.04.10_15:01:29;DML_INSERT;70000;28187
2018.04.10_15:01:56;DML_INSERT;70000;26841
2018.04.10_15:02:25;DML_INSERT;70000;28382
2018.04.10_15:02:52;DML_INSERT;70000;26186
2018.04.10_15:03:19;DML_INSERT;70000;26418
2018.04.10_15:03:46;DML_INSERT;70000;26112
2018.04.10_15:04:13;DML_INSERT;70000;26837
2018.04.10_15:04:40;DML_INSERT;70000;25901
2018.04.10_15:05:07;DML_INSERT;70000;26587
2018.04.10_15:05:34;DML_INSERT;70000;26403
2018.04.10_15:06:01;DML_INSERT;70000;26726
2018.04.10_15:06:28;DML_INSERT;70000;26606
2018.04.10_15:06:55;DML_INSERT;70000;26023
2018.04.10_15:07:23;DML_INSERT;70000;27673
2018.04.10_15:07:50;DML_INSERT;70000;26460
2018.04.10_15:08:18;DML_INSERT;70000;26837
2018.04.10_15:08:44;DML_INSERT;70000;25876
2018.04.10_15:09:11;DML_INSERT;70000;26672
2018.04.10_15:09:38;DML_INSERT;70000;26067
2018.04.10_15:10:06;DML_INSERT;70000;27187
2018.04.10_15:10:33;DML_INSERT;70000;26991
2018.04.10_15:11:01;DML_INSERT;70000;27084
2018.04.10_15:11:29;DML_INSERT;70000;27297
2018.04.10_15:11:56;DML_INSERT;70000;26780
2018.04.10_15:12:25;DML_INSERT;70000;27831
2018.04.10_15:12:51;DML_INSERT;70000;26078
2018.04.10_15:13:19;DML_INSERT;70000;26538
2018.04.10_15:13:45;DML_INSERT;70000;25875
2018.04.10_15:14:13;DML_INSERT;70000;26905
2018.04.10_15:14:40;DML_INSERT;70000;26796
2018.04.10_15:15:06;DML_INSERT;70000;25665
2018.04.10_15:15:33;DML_INSERT;70000;26440
2018.04.10_15:16:00;DML_INSERT;70000;26681
2018.04.10_15:16:27;DML_INSERT;70000;26346
2018.04.10_15:16:54;DML_INSERT;70000;25903
2018.04.10_15:17:22;DML_INSERT;70000;27435
2018.04.10_15:17:49;DML_INSERT;70000;26147
2018.04.10_15:18:16;DML_INSERT;70000;26636
2018.04.10_15:18:42;DML_INSERT;70000;25987
2018.04.10_15:19:09;DML_INSERT;70000;26024
2018.04.10_15:19:36;DML_INSERT;70000;26333
2018.04.10_15:20:03;DML_INSERT;70000;26462
2018.04.10_15:20:30;DML_INSERT;70000;26650
2018.04.10_15:20:58;DML_INSERT;70000;26837
2018.04.10_15:21:26;DML_INSERT;70000;27331
2018.04.10_15:21:53;DML_INSERT;70000;26690
2018.04.10_15:22:21;DML_INSERT;70000;27251
2018.04.10_15:22:48;DML_INSERT;70000;26711
2018.04.10_15:23:15;DML_INSERT;70000;26145
2018.04.10_15:23:42;DML_INSERT;70000;26515
2018.04.10_15:24:09;DML_INSERT;70000;26710
2018.04.10_15:24:36;DML_INSERT;70000;26380
2018.04.10_15:25:04;DML_INSERT;70000;27058
2018.04.10_15:25:31;DML_INSERT;70000;26643
2018.04.10_15:25:58;DML_INSERT;70000;27031
2018.04.10_15:26:25;DML_INSERT;70000;26228
2018.04.10_15:26:52;DML_INSERT;70000;26612
2018.04.10_15:27:20;DML_INSERT;70000;27249
2018.04.10_15:27:47;DML_INSERT;70000;26484
2018.04.10_15:28:15;DML_INSERT;70000;27101
2018.04.10_15:28:43;DML_INSERT;70000;27442
2018.04.10_15:29:13;DML_INSERT;70000;29453
2018.04.10_15:29:41;DML_INSERT;70000;27359
2018.04.10_15:30:09;DML_INSERT;70000;26744
2018.04.10_15:30:36;DML_INSERT;70000;27278
2018.04.10_15:31:03;DML_INSERT;70000;25983
2018.04.10_15:31:31;DML_INSERT;70000;27021
2018.04.10_15:31:58;DML_INSERT;70000;26664
2018.04.10_15:32:26;DML_INSERT;70000;27777
2018.04.10_15:32:53;DML_INSERT;70000;26275
2018.04.10_15:33:19;DML_INSERT;70000;25933
2018.04.10_15:33:46;DML_INSERT;70000;26229
2018.04.10_15:34:14;DML_INSERT;70000;26737
2018.04.10_15:34:41;DML_INSERT;70000;26575
2018.04.10_15:35:15;DML_INSERT;70000;33653
2018.04.10_15:35:48;DML_INSERT;70000;32529
2018.04.10_15:36:28;DML_INSERT;70000;38762
2018.04.10_15:37:06;DML_INSERT;70000;37847
2018.04.10_15:37:39;DML_INSERT;70000;32425
2018.04.10_15:38:07;DML_INSERT;70000;27356
2018.04.10_15:38:37;DML_INSERT;70000;29252
2018.04.10_15:39:06;DML_INSERT;70000;28392
2018.04.10_15:39:35;DML_INSERT;70000;27855
2018.04.10_15:40:03;DML_INSERT;70000;27629
2018.04.10_15:40:31;DML_INSERT;70000;27248
2018.04.10_15:41:02;DML_INSERT;70000;30331
2018.04.10_15:41:40;DML_INSERT;70000;37551
2018.04.10_15:42:13;DML_INSERT;70000;32189
2018.04.10_17:35:07;DML_DELETE;7000000;32859
2018.04.10_17:36:15;DML_INSERT;80000;30893
2018.04.10_17:36:46;DML_INSERT;80000;31018
2018.04.10_17:37:18;DML_INSERT;80000;30664
2018.04.10_17:37:50;DML_INSERT;80000;31918
2018.04.10_17:38:22;DML_INSERT;80000;30723
2018.04.10_17:38:53;DML_INSERT;80000;30254
2018.04.10_17:39:23;DML_INSERT;80000;29340
2018.04.10_17:39:54;DML_INSERT;80000;30285
2018.04.10_17:40:23;DML_INSERT;80000;28668
2018.04.10_17:40:52;DML_INSERT;80000;28336
2018.04.10_17:41:21;DML_INSERT;80000;28720
2018.04.10_17:41:51;DML_INSERT;80000;28981
2018.04.10_17:42:23;DML_INSERT;80000;31023
2018.04.10_17:42:52;DML_INSERT;80000;28728
2018.04.10_17:43:22;DML_INSERT;80000;29371
2018.04.10_17:43:52;DML_INSERT;80000;29125
2018.04.10_17:44:21;DML_INSERT;80000;28480
2018.04.10_17:44:50;DML_INSERT;80000;28267
2018.04.10_17:45:21;DML_INSERT;80000;30887
2018.04.10_17:45:51;DML_INSERT;80000;29312
2018.04.10_17:46:21;DML_INSERT;80000;29877
2018.04.10_17:46:52;DML_INSERT;80000;29521
2018.04.10_17:47:22;DML_INSERT;80000;30101
2018.04.10_17:47:52;DML_INSERT;80000;28617
2018.04.10_17:48:22;DML_INSERT;80000;29637
2018.04.10_17:48:51;DML_INSERT;80000;28679
2018.04.10_17:49:20;DML_INSERT;80000;28543
2018.04.10_17:49:50;DML_INSERT;80000;28589
2018.04.10_17:50:19;DML_INSERT;80000;28743
2018.04.10_17:50:48;DML_INSERT;80000;28772
2018.04.10_17:51:18;DML_INSERT;80000;29559
2018.04.10_17:51:48;DML_INSERT;80000;28778
2018.04.10_17:52:18;DML_INSERT;80000;29473
2018.04.10_17:52:48;DML_INSERT;80000;29205
2018.04.10_17:53:17;DML_INSERT;80000;28850
2018.04.10_17:53:47;DML_INSERT;80000;28852
2018.04.10_17:54:16;DML_INSERT;80000;28431
2018.04.10_17:54:45;DML_INSERT;80000;28908
2018.04.10_17:55:16;DML_INSERT;80000;30179
2018.04.10_17:55:45;DML_INSERT;80000;28354
2018.04.10_17:56:14;DML_INSERT;80000;28458
2018.04.10_17:56:44;DML_INSERT;80000;28996
2018.04.10_17:57:13;DML_INSERT;80000;28370
2018.04.10_17:57:42;DML_INSERT;80000;29017
2018.04.10_17:58:11;DML_INSERT;80000;28633
2018.04.10_17:58:41;DML_INSERT;80000;28574
2018.04.10_17:59:11;DML_INSERT;80000;29612
2018.04.10_17:59:40;DML_INSERT;80000;28743
2018.04.10_18:00:10;DML_INSERT;80000;29098
2018.04.10_18:00:39;DML_INSERT;80000;28565
2018.04.10_18:01:08;DML_INSERT;80000;28596
2018.04.10_18:01:39;DML_INSERT;80000;29779
2018.04.10_18:02:08;DML_INSERT;80000;28608
2018.04.10_18:02:38;DML_INSERT;80000;29554
2018.04.10_18:03:07;DML_INSERT;80000;28644
2018.04.10_18:03:37;DML_INSERT;80000;28419
2018.04.10_18:04:06;DML_INSERT;80000;28889
2018.04.10_18:04:36;DML_INSERT;80000;29016
2018.04.10_18:05:05;DML_INSERT;80000;29032
2018.04.10_18:05:35;DML_INSERT;80000;29480
2018.04.10_18:06:05;DML_INSERT;80000;29270
2018.04.10_18:06:36;DML_INSERT;80000;30178
2018.04.10_18:07:05;DML_INSERT;80000;28698
2018.04.10_18:07:36;DML_INSERT;80000;29923
2018.04.10_18:08:06;DML_INSERT;80000;28974
2018.04.10_18:08:35;DML_INSERT;80000;28380
2018.04.10_18:09:04;DML_INSERT;80000;28983
2018.04.10_18:09:34;DML_INSERT;80000;29269
2018.04.10_18:10:06;DML_INSERT;80000;31003
2018.04.10_18:10:38;DML_INSERT;80000;31343
2018.04.10_18:11:11;DML_INSERT;80000;32520
2018.04.10_18:11:44;DML_INSERT;80000;32379
2018.04.10_18:12:20;DML_INSERT;80000;34781
2018.04.10_18:12:54;DML_INSERT;80000;33718
2018.04.10_18:13:29;DML_INSERT;80000;34112
2018.04.10_18:14:02;DML_INSERT;80000;32279
2018.04.10_18:14:38;DML_INSERT;80000;34279
2018.04.10_18:15:16;DML_INSERT;80000;37325
2018.04.10_18:15:49;DML_INSERT;80000;32142
2018.04.10_18:16:19;DML_INSERT;80000;30060
2018.04.10_18:16:50;DML_INSERT;80000;29954
2018.04.10_18:17:20;DML_INSERT;80000;28959
2018.04.10_18:17:50;DML_INSERT;80000;30048
2018.04.10_18:18:20;DML_INSERT;80000;29056
2018.04.10_18:18:50;DML_INSERT;80000;29643
2018.04.10_18:19:20;DML_INSERT;80000;29285
2018.04.10_18:19:49;DML_INSERT;80000;28417
2018.04.10_18:20:19;DML_INSERT;80000;28835
2018.04.10_18:20:49;DML_INSERT;80000;29456
2018.04.10_18:21:19;DML_INSERT;80000;29641
2018.04.10_18:21:49;DML_INSERT;80000;29288
2018.04.10_18:22:20;DML_INSERT;80000;30455
2018.04.10_18:22:51;DML_INSERT;80000;29919
2018.04.10_18:23:20;DML_INSERT;80000;29129
2018.04.10_18:23:50;DML_INSERT;80000;29464
2018.04.10_18:24:20;DML_INSERT;80000;28755
2018.04.10_18:24:49;DML_INSERT;80000;28716
2018.04.10_18:25:30;DML_INSERT;80000;40093
2018.04.10_18:26:04;DML_INSERT;80000;33250
2018.04.10_18:26:36;DML_INSERT;80000;31077
2018.04.10_20:21:10;DML_DELETE;7000000;42101
2018.04.10_20:22:49;DML_INSERT;90000;58986
2018.04.10_20:23:24;DML_INSERT;90000;34071
2018.04.10_20:24:01;DML_INSERT;90000;36608
2018.04.10_20:24:35;DML_INSERT;90000;32869
2018.04.10_20:25:09;DML_INSERT;90000;33383
2018.04.10_20:25:47;DML_INSERT;90000;38168
2018.04.10_20:26:23;DML_INSERT;90000;34782
2018.04.10_20:26:57;DML_INSERT;90000;32969
2018.04.10_20:27:30;DML_INSERT;90000;32335
2018.04.10_20:28:02;DML_INSERT;90000;32009
2018.04.10_20:28:36;DML_INSERT;90000;32883
2018.04.10_20:29:09;DML_INSERT;90000;32298
2018.04.10_20:29:42;DML_INSERT;90000;32391
2018.04.10_20:30:15;DML_INSERT;90000;32405
2018.04.10_20:30:50;DML_INSERT;90000;33700
2018.04.10_20:31:23;DML_INSERT;90000;32450
2018.04.10_20:31:56;DML_INSERT;90000;32241
2018.04.10_20:32:29;DML_INSERT;90000;32509
2018.04.10_20:33:03;DML_INSERT;90000;32684
2018.04.10_20:33:38;DML_INSERT;90000;34109
2018.04.10_20:34:12;DML_INSERT;90000;33889
2018.04.10_20:34:46;DML_INSERT;90000;33378
2018.04.10_20:35:20;DML_INSERT;90000;33185
2018.04.10_20:35:54;DML_INSERT;90000;32790
2018.04.10_20:36:27;DML_INSERT;90000;32201
2018.04.10_20:37:01;DML_INSERT;90000;33557
2018.04.10_20:37:34;DML_INSERT;90000;32316
2018.04.10_20:38:07;DML_INSERT;90000;32325
2018.04.10_20:38:40;DML_INSERT;90000;32307
2018.04.10_20:39:17;DML_INSERT;90000;35715
2018.04.10_20:39:51;DML_INSERT;90000;33313
2018.04.10_20:40:24;DML_INSERT;90000;32322
2018.04.10_20:40:57;DML_INSERT;90000;32954
2018.04.10_20:41:30;DML_INSERT;90000;31980
2018.04.10_20:42:03;DML_INSERT;90000;32501
2018.04.10_20:42:37;DML_INSERT;90000;32515
2018.04.10_20:43:10;DML_INSERT;90000;32655
2018.04.10_20:43:43;DML_INSERT;90000;32343
2018.04.10_20:44:17;DML_INSERT;90000;32719
2018.04.10_20:44:50;DML_INSERT;90000;32901
2018.04.10_20:45:24;DML_INSERT;90000;33646
2018.04.10_20:45:59;DML_INSERT;90000;34111
2018.04.10_20:46:32;DML_INSERT;90000;31610
2018.04.10_20:47:05;DML_INSERT;90000;32230
2018.04.10_20:47:37;DML_INSERT;90000;31465
2018.04.10_20:48:10;DML_INSERT;90000;32235
2018.04.10_20:48:42;DML_INSERT;90000;31556
2018.04.10_20:49:16;DML_INSERT;90000;32772
2018.04.10_20:49:49;DML_INSERT;90000;32747
2018.04.10_20:50:22;DML_INSERT;90000;31867
2018.04.10_20:50:57;DML_INSERT;90000;34238
2018.04.10_20:51:29;DML_INSERT;90000;31818
2018.04.10_20:52:02;DML_INSERT;90000;32020
2018.04.10_20:52:34;DML_INSERT;90000;31736
2018.04.10_20:53:08;DML_INSERT;90000;33269
2018.04.10_20:53:43;DML_INSERT;90000;33536
2018.04.10_20:54:16;DML_INSERT;90000;33149
2018.04.10_20:54:49;DML_INSERT;90000;31465
2018.04.10_20:55:21;DML_INSERT;90000;31818
2018.04.10_20:55:55;DML_INSERT;90000;32815
2018.04.10_20:56:28;DML_INSERT;90000;32755
2018.04.10_20:57:01;DML_INSERT;90000;31795
2018.04.10_20:57:34;DML_INSERT;90000;32369
2018.04.10_20:58:07;DML_INSERT;90000;32179
2018.04.10_20:58:41;DML_INSERT;90000;33500
2018.04.10_20:59:14;DML_INSERT;90000;32228
2018.04.10_20:59:47;DML_INSERT;90000;32553
2018.04.10_21:00:20;DML_INSERT;90000;31861
2018.04.10_21:00:55;DML_INSERT;90000;34377
2018.04.10_21:01:29;DML_INSERT;90000;33450
2018.04.10_21:02:02;DML_INSERT;90000;32405
2018.04.10_21:02:35;DML_INSERT;90000;32035
2018.04.10_21:03:09;DML_INSERT;90000;32996
2018.04.10_21:03:41;DML_INSERT;90000;32102
2018.04.10_21:04:15;DML_INSERT;90000;33308
2018.04.10_21:04:48;DML_INSERT;90000;32331
2018.04.10_21:05:23;DML_INSERT;90000;33359
2018.04.10_21:05:57;DML_INSERT;90000;33330
2018.04.10_21:06:30;DML_INSERT;90000;32742
2018.04.10_21:07:03;DML_INSERT;90000;32128
2018.04.10_21:07:36;DML_INSERT;90000;32318
2018.04.10_21:08:10;DML_INSERT;90000;33426
2018.04.10_21:08:44;DML_INSERT;90000;33045
2018.04.10_21:09:18;DML_INSERT;90000;33090
2018.04.10_21:09:51;DML_INSERT;90000;32752
2018.04.10_21:10:25;DML_INSERT;90000;33486
2018.04.10_21:10:59;DML_INSERT;90000;32774
2018.04.10_21:11:33;DML_INSERT;90000;33152
2018.04.10_21:12:06;DML_INSERT;90000;32579
2018.04.10_21:12:39;DML_INSERT;90000;32289
2018.04.10_21:13:13;DML_INSERT;90000;32620
2018.04.10_21:13:46;DML_INSERT;90000;32889
2018.04.10_21:14:21;DML_INSERT;90000;33994
2018.04.10_21:14:54;DML_INSERT;90000;32355
2018.04.10_21:15:28;DML_INSERT;90000;32972
2018.04.10_21:16:01;DML_INSERT;90000;33066
2018.04.10_21:16:34;DML_INSERT;90000;32299
2018.04.10_21:17:08;DML_INSERT;90000;32457
2018.04.10_21:17:40;DML_INSERT;90000;31936
2018.04.10_21:18:14;DML_INSERT;90000;32859
2018.04.10_23:09:54;DML_DELETE;9000000;21875
2018.04.10_23:13:55;DML_INSERT;99999;39776
2018.04.10_23:16:37;DML_INSERT;99999;40687
2018.04.10_23:17:52;DML_INSERT;99999;40891
2018.04.10_23:18:32;DML_INSERT;99999;39119
2018.04.10_23:19:13;DML_INSERT;99999;40286
2018.04.10_23:19:55;DML_INSERT;99999;41426
2018.04.10_23:20:36;DML_INSERT;99999;40250
2018.04.10_23:21:17;DML_INSERT;99999;39693
2018.04.10_23:21:57;DML_INSERT;99999;39512
2018.04.10_23:22:38;DML_INSERT;99999;39999
2018.04.10_23:23:20;DML_INSERT;99999;41010
2018.04.10_23:24:02;DML_INSERT;99999;41443
2018.04.10_23:24:45;DML_INSERT;99999;42434
2018.04.10_23:25:27;DML_INSERT;99999;40877
2018.04.10_23:26:08;DML_INSERT;99999;40548
2018.04.10_23:26:49;DML_INSERT;99999;40021
2018.04.10_23:27:31;DML_INSERT;99999;40949
2018.04.10_23:28:11;DML_INSERT;99999;39232
2018.04.10_23:28:52;DML_INSERT;99999;40224
2018.04.10_23:29:37;DML_INSERT;99999;44588
2018.04.10_23:30:20;DML_INSERT;99999;42504
2018.04.10_23:31:03;DML_INSERT;99999;41558
2018.04.10_23:31:47;DML_INSERT;99999;43350
2018.04.10_23:32:26;DML_INSERT;99999;38267
2018.04.10_23:33:06;DML_INSERT;99999;40075
2018.04.10_23:33:50;DML_INSERT;99999;42766
2018.04.10_23:34:30;DML_INSERT;99999;39619
2018.04.10_23:35:12;DML_INSERT;99999;40386
2018.04.10_23:35:58;DML_INSERT;99999;45439
2018.04.10_23:36:37;DML_INSERT;99999;38890
2018.04.10_23:37:18;DML_INSERT;99999;39993
2018.04.10_23:38:04;DML_INSERT;99999;45135
2018.04.10_23:38:56;DML_INSERT;99999;50914
2018.04.10_23:39:38;DML_INSERT;99999;41033
2018.04.10_23:40:19;DML_INSERT;99999;40492
2018.04.10_23:41:01;DML_INSERT;99999;41155
2018.04.10_23:41:53;DML_INSERT;99999;51015
2018.04.10_23:42:32;DML_INSERT;99999;39134
2018.04.10_23:43:13;DML_INSERT;99999;39456
2018.04.10_23:43:53;DML_INSERT;99999;39379
2018.04.10_23:44:47;DML_INSERT;99999;53837
2018.04.10_23:45:27;DML_INSERT;99999;39202
2018.04.10_23:46:07;DML_INSERT;99999;38821
2018.04.10_23:46:48;DML_INSERT;99999;40326
2018.04.10_23:47:28;DML_INSERT;99999;38975
2018.04.10_23:48:08;DML_INSERT;99999;39719
2018.04.10_23:49:04;DML_INSERT;99999;55151
2018.04.10_23:49:46;DML_INSERT;99999;41489
2018.04.10_23:50:26;DML_INSERT;99999;38319
2018.04.10_23:51:06;DML_INSERT;99999;39342
2018.04.10_23:51:46;DML_INSERT;99999;39156
2018.04.10_23:52:36;DML_INSERT;99999;49834
2018.04.10_23:53:22;DML_INSERT;99999;45018
2018.04.10_23:54:02;DML_INSERT;99999;39685
2018.04.10_23:54:45;DML_INSERT;99999;41467
2018.04.10_23:55:24;DML_INSERT;99999;38868
2018.04.10_23:56:05;DML_INSERT;99999;39730
2018.04.10_23:56:46;DML_INSERT;99999;40353
2018.04.10_23:57:36;DML_INSERT;99999;49541
2018.04.10_23:58:23;DML_INSERT;99999;46291
2018.04.10_23:59:05;DML_INSERT;99999;41390
2018.04.10_23:59:48;DML_INSERT;99999;42003
2018.04.11_00:00:28;DML_INSERT;99999;39049
2018.04.11_00:01:08;DML_INSERT;99999;38701
2018.04.11_00:01:48;DML_INSERT;99999;39266
2018.04.11_00:02:40;DML_INSERT;99999;50791
2018.04.11_00:03:28;DML_INSERT;99999;47903
2018.04.11_00:04:12;DML_INSERT;99999;39921
2018.04.11_00:04:54;DML_INSERT;99999;41458
2018.04.11_00:05:35;DML_INSERT;99999;39697
2018.04.11_00:06:14;DML_INSERT;99999;38638
2018.04.11_00:06:55;DML_INSERT;99999;40058
2018.04.11_00:07:35;DML_INSERT;99999;39241
2018.04.11_00:08:16;DML_INSERT;99999;40482
2018.04.11_00:09:13;DML_INSERT;99999;56071
2018.04.11_00:09:55;DML_INSERT;99999;41577
2018.04.11_00:10:35;DML_INSERT;99999;38682
2018.04.11_00:11:14;DML_INSERT;99999;38895
2018.04.11_00:11:54;DML_INSERT;99999;38874
2018.04.11_00:12:34;DML_INSERT;99999;38987
2018.04.11_00:13:14;DML_INSERT;99999;39342
2018.04.11_00:13:54;DML_INSERT;99999;39377
2018.04.11_00:14:53;DML_INSERT;99999;58307
2018.04.11_00:15:40;DML_INSERT;99999;45773
2018.04.11_00:16:21;DML_INSERT;99999;40279
2018.04.11_00:17:02;DML_INSERT;99999;40456
2018.04.11_00:17:43;DML_INSERT;99999;40024
2018.04.11_00:18:22;DML_INSERT;99999;38744
2018.04.11_00:19:02;DML_INSERT;99999;39157
2018.04.11_00:19:43;DML_INSERT;99999;40343
2018.04.11_00:20:22;DML_INSERT;99999;38462
2018.04.11_00:21:02;DML_INSERT;99999;38811
2018.04.11_00:22:00;DML_INSERT;99999;57318
2018.04.11_00:22:44;DML_INSERT;99999;43113
2018.04.11_00:23:25;DML_INSERT;99999;40053
2018.04.11_00:24:05;DML_INSERT;99999;39447
2018.04.11_00:24:46;DML_INSERT;99999;40326
2018.04.11_00:25:25;DML_INSERT;99999;38658
2018.04.11_00:26:04;DML_INSERT;99999;37857
2018.04.11_00:26:45;DML_INSERT;99999;40472
2018.04.11_08:30:08;DML_DELETE;9799902;95169
2018.04.11_15:15:00;DML_INSERT;10000;4104
2018.04.11_15:15:21;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;14
2018.04.11_15:15:35;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;16
2018.04.11_15:15:35;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;17
2018.04.11_15:15:35;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;19
2018.04.11_15:15:35;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;17
2018.04.11_15:15:35;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;17
2018.04.11_15:15:35;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;16
2018.04.11_15:15:35;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;16
2018.04.11_15:15:35;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;11
2018.04.11_15:15:35;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;15
2018.04.11_15:15:35;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;14
2018.04.11_15:15:35;Egyedi: SELECT * FROM szakdoga."Tanulok";-1;14
